cenario;arquivo;linha;tempo_s;politica;tarefa;jobs;misses;miss_pct;exec_min_us;exec_avg_us;exec_max_us;resp_min_us;resp_avg_us;resp_max_us;lat_inicio_max_us;jitter_avg_us;jitter_max_us;cpu_pct;evento_us;inicio_us;fim_us
E02;EXTRA_02_CUSTOM_COOPERATIVO_160MHz_UNICORE.txt;19;5.013;CUSTOM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.002;0;0;0
E02;EXTRA_02_CUSTOM_COOPERATIVO_160MHz_UNICORE.txt;25;10.013;CUSTOM;FUS_IMU;2001;7;0.35;1005;1008.5;1404;401;552.0;6150;5142;516.7;5142;20.46;10056279;10055673;10056681
E02;EXTRA_02_CUSTOM_COOPERATIVO_160MHz_UNICORE.txt;26;10.013;CUSTOM;CTRL_ATT;1993;0;0.0;670;671.7;749;1691;1696.3;2000;1257;1.4;237;13.802;10055673;10056697;10057367
E02;EXTRA_02_CUSTOM_COOPERATIVO_160MHz_UNICORE.txt;27;10.013;CUSTOM;NAV_PLAN;3;0;0.0;7;2682.3;8018;497;3583.0;8474;1771;444.7;1315;0.271;8895989;8897760;8897767
E02;EXTRA_02_CUSTOM_COOPERATIVO_160MHz_UNICORE.txt;28;10.013;CUSTOM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0;0
E02;EXTRA_02_CUSTOM_COOPERATIVO_160MHz_UNICORE.txt;32;15.013;CUSTOM;FUS_IMU;3001;10;0.333;1005;1020.8;1404;400;560.1;6150;5142;515.9;5142;21.209;15056279;15055673;15056681
E02;EXTRA_02_CUSTOM_COOPERATIVO_160MHz_UNICORE.txt;33;15.013;CUSTOM;CTRL_ATT;2990;0;0.0;670;671.7;749;1691;1708.7;2000;1257;25.9;237;13.809;15055673;15056697;15057367
E02;EXTRA_02_CUSTOM_COOPERATIVO_160MHz_UNICORE.txt;34;15.013;CUSTOM;NAV_PLAN;3;0;0.0;7;2682.3;8018;497;3583.0;8474;1771;444.7;1315;0.004;8895989;8897760;8897767
E02;EXTRA_02_CUSTOM_COOPERATIVO_160MHz_UNICORE.txt;35;15.013;CUSTOM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0;0
E02;EXTRA_02_CUSTOM_COOPERATIVO_160MHz_UNICORE.txt;39;20.013;CUSTOM;FUS_IMU;4001;14;0.35;1005;1028.1;1404;400;566.7;6150;5142;516.7;5142;21.293;20056279;20055673;20056681
E02;EXTRA_02_CUSTOM_COOPERATIVO_160MHz_UNICORE.txt;40;20.013;CUSTOM;CTRL_ATT;3986;0;0.0;670;671.7;749;1691;1715.8;2000;1257;40.2;237;13.791;20055673;20056697;20057367
E02;EXTRA_02_CUSTOM_COOPERATIVO_160MHz_UNICORE.txt;41;20.013;CUSTOM;NAV_PLAN;4;0;0.0;7;4011.5;8018;497;5124.8;9750;1771;338.5;1315;0.166;18665666;18667417;18675416
E02;EXTRA_02_CUSTOM_COOPERATIVO_160MHz_UNICORE.txt;42;20.013;CUSTOM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0;0
E02;EXTRA_02_CUSTOM_COOPERATIVO_160MHz_UNICORE.txt;52;25.013;CUSTOM;FUS_IMU;5001;18;0.36;1005;1025.1;1404;400;566.8;6181;5173;518.1;5173;20.555;25056279;25055673;25056681
E02;EXTRA_02_CUSTOM_COOPERATIVO_160MHz_UNICORE.txt;53;25.013;CUSTOM;CTRL_ATT;4982;0;0.0;669;672.2;2536;1691;1713.5;3563;1555;34.4;531;13.812;25055673;25056697;25057367
E02;EXTRA_02_CUSTOM_COOPERATIVO_160MHz_UNICORE.txt;54;25.013;CUSTOM;NAV_PLAN;8;0;0.0;6;4765.4;11543;20;5748.0;12147;1771;387.8;1613;0.535;24378026;24378039;24389582
E02;EXTRA_02_CUSTOM_COOPERATIVO_160MHz_UNICORE.txt;55;25.013;CUSTOM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0;0
E02;EXTRA_02_CUSTOM_COOPERATIVO_160MHz_UNICORE.txt;63;30.013;CUSTOM;FUS_IMU;6001;22;0.367;1005;1022.3;1404;400;564.9;6181;5173;517.7;5173;20.457;30056279;30055708;30056716
E02;EXTRA_02_CUSTOM_COOPERATIVO_160MHz_UNICORE.txt;64;30.013;CUSTOM;CTRL_ATT;5978;0;0.0;669;672.2;2536;1691;1710.6;3563;1555;28.9;531;13.797;30055708;30056731;30057402
E02;EXTRA_02_CUSTOM_COOPERATIVO_160MHz_UNICORE.txt;65;30.013;CUSTOM;NAV_PLAN;11;0;0.0;6;4447.5;11543;20;5487.2;12537;1771;468.1;1613;0.327;27860982;27862420;27862426
E02;EXTRA_02_CUSTOM_COOPERATIVO_160MHz_UNICORE.txt;66;30.013;CUSTOM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0;0
E02;EXTRA_02_CUSTOM_COOPERATIVO_160MHz_UNICORE.txt;72;35.013;CUSTOM;FUS_IMU;7001;25;0.357;1005;1020.3;1404;399;563.0;6181;5173;517.2;5173;20.455;35056279;35055673;35056681
E02;EXTRA_02_CUSTOM_COOPERATIVO_160MHz_UNICORE.txt;73;35.013;CUSTOM;CTRL_ATT;6975;0;0.0;669;672.1;2536;1691;1708.5;3563;1555;25.0;531;13.819;35055673;35056697;35057367
E02;EXTRA_02_CUSTOM_COOPERATIVO_160MHz_UNICORE.txt;74;35.013;CUSTOM;NAV_PLAN;12;0;0.0;6;4077.4;11543;20;5031.6;12537;1771;547.8;1613;0.089;32500084;32500098;32500104
E02;EXTRA_02_CUSTOM_COOPERATIVO_160MHz_UNICORE.txt;75;35.013;CUSTOM;FAIL_SAFE;1;0;0.0;2023;2023.0;2023;2047;2047.0;2047;24;0.0;0;0.044;30982457;30982481;30984504
E03;EXTRA_03_DM_PREEMPTIVO_160MHz_UNICORE.txt;20;4.999;DM;FUS_IMU;1000;0;0.0;1008;1009.9;1104;937;939.0;1104;0;70.9;71;20.471;5041763;5041692;5042714
E03;EXTRA_03_DM_PREEMPTIVO_160MHz_UNICORE.txt;21;4.999;DM;CTRL_ATT;1000;0;0.0;670;671.3;739;1694;1696.8;1973;1234;1.7;206;13.835;5041692;5042729;5043413
E03;EXTRA_03_DM_PREEMPTIVO_160MHz_UNICORE.txt;22;4.999;DM;NAV_PLAN;3;0;0.0;2;3963.3;11866;300;4968.3;12962;1621;441.0;798;0.308;4983130;4983428;4983430
E03;EXTRA_03_DM_PREEMPTIVO_160MHz_UNICORE.txt;23;4.999;DM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.002;0;0;0
E03;EXTRA_03_DM_PREEMPTIVO_160MHz_UNICORE.txt;29;9.999;DM;FUS_IMU;2000;0;0.0;1008;1020.6;1188;937;949.7;1117;0;70.9;71;20.895;10041763;10041692;10042867
E03;EXTRA_03_DM_PREEMPTIVO_160MHz_UNICORE.txt;30;9.999;DM;CTRL_ATT;2000;0;0.0;670;671.2;739;1694;1707.3;1973;1234;22.9;206;13.829;10041692;10042882;10043553
E03;EXTRA_03_DM_PREEMPTIVO_160MHz_UNICORE.txt;31;9.999;DM;NAV_PLAN;4;0;0.0;2;6049.0;12306;300;6806.2;12962;1621;401.8;798;0.17;9073551;9073565;9085871
E03;EXTRA_03_DM_PREEMPTIVO_160MHz_UNICORE.txt;32;9.999;DM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0;0
E03;EXTRA_03_DM_PREEMPTIVO_160MHz_UNICORE.txt;36;14.999;DM;FUS_IMU;3000;0;0.0;1008;1030.9;1188;937;959.9;1117;0;71.0;71;21.297;15041763;15041692;15042867
E03;EXTRA_03_DM_PREEMPTIVO_160MHz_UNICORE.txt;37;14.999;DM;CTRL_ATT;3000;0;0.0;670;671.2;739;1694;1717.6;1973;1234;43.3;206;13.833;15041692;15042882;15043553
E03;EXTRA_03_DM_PREEMPTIVO_160MHz_UNICORE.txt;38;14.999;DM;NAV_PLAN;5;0;0.0;2;4839.6;12306;214;5487.8;12962;1621;361.0;798;0.07;14008218;14008430;14008432
E03;EXTRA_03_DM_PREEMPTIVO_160MHz_UNICORE.txt;39;14.999;DM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0;0
E03;EXTRA_03_DM_PREEMPTIVO_160MHz_UNICORE.txt;49;19.999;DM;FUS_IMU;4000;0;0.0;1008;1030.6;1188;937;959.6;1117;0;71.0;71;20.862;20041763;20041692;20042701
E03;EXTRA_03_DM_PREEMPTIVO_160MHz_UNICORE.txt;50;19.999;DM;CTRL_ATT;4000;0;0.0;670;671.2;739;1694;1717.3;1973;1234;42.7;206;13.83;20041692;20042716;20043400
E03;EXTRA_03_DM_PREEMPTIVO_160MHz_UNICORE.txt;51;19.999;DM;NAV_PLAN;9;0;0.0;2;5492.8;13490;214;6102.1;13508;1621;527.1;1597;0.45;20016813;20018428;20018430
E03;EXTRA_03_DM_PREEMPTIVO_160MHz_UNICORE.txt;52;19.999;DM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0;0
E03;EXTRA_03_DM_PREEMPTIVO_160MHz_UNICORE.txt;58;24.999;DM;FUS_IMU;5000;0;0.0;1008;1026.4;1188;937;955.4;1117;0;71.0;71;20.466;25041763;25041692;25042702
E03;EXTRA_03_DM_PREEMPTIVO_160MHz_UNICORE.txt;59;24.999;DM;CTRL_ATT;5000;0;0.0;670;671.2;739;1694;1713.1;1973;1234;34.5;206;13.831;25041692;25042718;25043388
E03;EXTRA_03_DM_PREEMPTIVO_160MHz_UNICORE.txt;60;24.999;DM;NAV_PLAN;11;0;0.0;2;5627.0;13490;214;6366.2;14008;1621;478.2;1597;0.234;23382330;23383429;23383431
E03;EXTRA_03_DM_PREEMPTIVO_160MHz_UNICORE.txt;61;24.999;DM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0;0
E03;EXTRA_03_DM_PREEMPTIVO_160MHz_UNICORE.txt;67;29.999;DM;FUS_IMU;6000;0;0.0;1008;1023.6;1188;937;952.7;1117;0;71.0;71;20.462;30041763;30041692;30042702
E03;EXTRA_03_DM_PREEMPTIVO_160MHz_UNICORE.txt;68;29.999;DM;CTRL_ATT;6000;0;0.0;670;671.2;739;1694;1710.3;1973;1234;28.9;206;13.83;30041692;30042718;30043388
E03;EXTRA_03_DM_PREEMPTIVO_160MHz_UNICORE.txt;69;29.999;DM;NAV_PLAN;12;0;0.0;2;5158.3;13490;214;5866.6;14008;1621;499.2;1597;0.066;26818056;26818424;26818427
E03;EXTRA_03_DM_PREEMPTIVO_160MHz_UNICORE.txt;70;29.999;DM;FAIL_SAFE;1;0;0.0;3748;3748.0;3748;3781;3781.0;3781;33;0.0;0;0.044;25380198;25380231;25383979
E03;EXTRA_03_DM_PREEMPTIVO_160MHz_UNICORE.txt;72;34.999;DM;FUS_IMU;7000;0;0.0;1008;1021.6;1188;937;950.6;1117;0;71.0;71;20.45;35041763;35041692;35042702
E03;EXTRA_03_DM_PREEMPTIVO_160MHz_UNICORE.txt;73;34.999;DM;CTRL_ATT;7000;0;0.0;670;671.2;739;1694;1708.2;1973;1234;24.9;206;13.822;35041692;35042718;35043388
E03;EXTRA_03_DM_PREEMPTIVO_160MHz_UNICORE.txt;74;34.999;DM;NAV_PLAN;12;0;0.0;2;5158.3;13490;214;5866.6;14008;1621;499.2;1597;0.0;26818056;26818424;26818427
E03;EXTRA_03_DM_PREEMPTIVO_160MHz_UNICORE.txt;75;34.999;DM;FAIL_SAFE;1;0;0.0;3748;3748.0;3748;3781;3781.0;3781;33;0.0;0;0.0;25380198;25380231;25383979
E04;EXTRA_04_DM_COOPERATIVO_160MHz_UNICORE.txt;20;5.013;DM;FUS_IMU;1001;6;0.599;1007;1008.7;1291;420;591.1;5863;4855;512.3;4855;20.429;5056268;5055681;5056702
E04;EXTRA_04_DM_COOPERATIVO_160MHz_UNICORE.txt;21;5.013;DM;CTRL_ATT;1001;0;0.0;670;673.9;1862;1693;1698.9;2886;1655;3.5;631;13.841;5055681;5056717;5057388
E04;EXTRA_04_DM_COOPERATIVO_160MHz_UNICORE.txt;22;5.013;DM;NAV_PLAN;3;0;0.0;6;3843.7;11503;24;4458.0;13260;1757;1142.7;1739;0.371;3880329;3880347;3880353
E04;EXTRA_04_DM_COOPERATIVO_160MHz_UNICORE.txt;23;5.013;DM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0;0
E04;EXTRA_04_DM_COOPERATIVO_160MHz_UNICORE.txt;33;10.013;DM;FUS_IMU;2001;11;0.55;1007;1023.1;1291;420;601.8;5961;4882;511.5;4882;21.037;10056268;10056322;10057330
E04;EXTRA_04_DM_COOPERATIVO_160MHz_UNICORE.txt;34;10.013;DM;CTRL_ATT;2001;0;0.0;670;673.5;1862;1693;1712.5;2886;1655;31.0;631;13.868;10056322;10057345;10058023
E04;EXTRA_04_DM_COOPERATIVO_160MHz_UNICORE.txt;35;10.013;DM;NAV_PLAN;6;0;0.0;6;5747.3;14911;23;6261.8;14928;1757;968.8;1739;0.441;9865099;9865116;9880027
E04;EXTRA_04_DM_COOPERATIVO_160MHz_UNICORE.txt;36;10.013;DM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0;0
E04;EXTRA_04_DM_COOPERATIVO_160MHz_UNICORE.txt;40;15.013;DM;FUS_IMU;3001;14;0.467;1007;1032.0;1291;418;606.0;6108;5100;507.5;5100;21.286;15056268;15055761;15056769
E04;EXTRA_04_DM_COOPERATIVO_160MHz_UNICORE.txt;41;15.013;DM;CTRL_ATT;3001;0;0.0;670;673.1;1862;1693;1720.9;2886;1655;48.4;631;13.85;15055761;15056784;15057455
E04;EXTRA_04_DM_COOPERATIVO_160MHz_UNICORE.txt;42;15.013;DM;NAV_PLAN;7;0;0.0;6;4927.1;14911;23;5621.1;14928;1771;1081.0;1754;0.108;11866026;11867797;11867803
E04;EXTRA_04_DM_COOPERATIVO_160MHz_UNICORE.txt;43;15.013;DM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0;0
E04;EXTRA_04_DM_COOPERATIVO_160MHz_UNICORE.txt;49;20.013;DM;FUS_IMU;4001;17;0.425;1007;1029.2;1291;418;600.1;6150;5100;505.3;5100;20.709;20056268;20055681;20056689
E04;EXTRA_04_DM_COOPERATIVO_160MHz_UNICORE.txt;50;20.013;DM;CTRL_ATT;4001;0;0.0;670;672.8;1862;1693;1717.8;2886;1655;43.0;631;13.844;20055681;20056704;20057375
E04;EXTRA_04_DM_COOPERATIVO_160MHz_UNICORE.txt;51;20.013;DM;NAV_PLAN;9;0;0.0;6;4940.3;14911;23;5757.4;14928;1771;1050.9;1754;0.229;19350712;19352416;19352422
E04;EXTRA_04_DM_COOPERATIVO_160MHz_UNICORE.txt;52;20.013;DM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0;0
E04;EXTRA_04_DM_COOPERATIVO_160MHz_UNICORE.txt;54;25.013;DM;FUS_IMU;5001;20;0.4;1007;1025.1;1291;418;594.6;6150;5100;503.5;5100;20.454;25056268;25055681;25056689
E04;EXTRA_04_DM_COOPERATIVO_160MHz_UNICORE.txt;55;25.013;DM;CTRL_ATT;5001;0;0.0;670;672.7;1862;1692;1713.4;2886;1655;34.7;631;13.85;25055681;25056704;25057375
E04;EXTRA_04_DM_COOPERATIVO_160MHz_UNICORE.txt;56;25.013;DM;NAV_PLAN;9;0;0.0;6;4940.3;14911;23;5757.4;14928;1771;1050.9;1754;0.0;19350712;19352416;19352422
E04;EXTRA_04_DM_COOPERATIVO_160MHz_UNICORE.txt;57;25.013;DM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0;0
E04;EXTRA_04_DM_COOPERATIVO_160MHz_UNICORE.txt;66;30.013;DM;FUS_IMU;6001;23;0.383;1007;1022.3;1291;418;591.7;6150;5100;503.7;5100;20.458;30056268;30055784;30056792
E04;EXTRA_04_DM_COOPERATIVO_160MHz_UNICORE.txt;67;30.013;DM;CTRL_ATT;6001;0;0.0;669;673.0;2642;1692;1711.0;3665;1655;29.3;631;13.86;30055784;30056808;30057479
E04;EXTRA_04_DM_COOPERATIVO_160MHz_UNICORE.txt;68;30.013;DM;NAV_PLAN;12;0;0.0;6;4662.5;14911;20;5279.5;14928;1771;929.2;1754;0.354;28419616;28419629;28419636
E04;EXTRA_04_DM_COOPERATIVO_160MHz_UNICORE.txt;69;30.013;DM;FAIL_SAFE;1;0;0.0;2009;2009.0;2009;2026;2026.0;2026;17;0.0;0;0.044;26953016;26953033;26955042
E04;EXTRA_04_DM_COOPERATIVO_160MHz_UNICORE.txt;71;35.013;DM;FUS_IMU;7001;26;0.371;1007;1020.3;1291;418;588.3;6150;5100;503.3;5100;20.449;35056268;35055692;35056700
E04;EXTRA_04_DM_COOPERATIVO_160MHz_UNICORE.txt;72;35.013;DM;CTRL_ATT;7001;0;0.0;669;672.9;2642;1692;1708.8;3665;1655;25.2;631;13.845;35055692;35056716;35057386
E04;EXTRA_04_DM_COOPERATIVO_160MHz_UNICORE.txt;73;35.013;DM;NAV_PLAN;12;0;0.0;6;4662.5;14911;20;5279.5;14928;1771;929.2;1754;0.0;28419616;28419629;28419636
E04;EXTRA_04_DM_COOPERATIVO_160MHz_UNICORE.txt;74;35.013;DM;FAIL_SAFE;1;0;0.0;2009;2009.0;2009;2026;2026.0;2026;17;0.0;0;0.0;26953016;26953033;26955042
E05;EXTRA_05_DM_PREEMPTIVO_80MHz_UNICORE_SLICING_OFF.txt;16;5.003;DM;FUS_IMU;1000;0;0.0;2027;2028.8;2140;1683;1689.9;2128;5;339.0;344;41.113;5045374;5045031;5047061
E05;EXTRA_05_DM_PREEMPTIVO_80MHz_UNICORE_SLICING_OFF.txt;17;5.003;DM;CTRL_ATT;1000;0;0.0;1352;1352.9;1430;3409;3412.7;3675;2245;2.4;179;27.863;5045031;5047092;5048444
E05;EXTRA_05_DM_PREEMPTIVO_80MHz_UNICORE_SLICING_OFF.txt;18;5.003;DM;NAV_PLAN;1;0;0.0;20;20.0;20;3027;3027.0;3027;3007;0.0;0;0.052;4220605;4223612;4223632
E05;EXTRA_05_DM_PREEMPTIVO_80MHz_UNICORE_SLICING_OFF.txt;19;5.003;DM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.003;0;0;0
E05;EXTRA_05_DM_PREEMPTIVO_80MHz_UNICORE_SLICING_OFF.txt;27;10.003;DM;FUS_IMU;2000;0;0.0;2027;2034.9;2395;1683;1696.0;2142;5;338.8;344;41.374;10045374;10045031;10047393
E05;EXTRA_05_DM_PREEMPTIVO_80MHz_UNICORE_SLICING_OFF.txt;28;10.003;DM;CTRL_ATT;2000;0;0.0;1352;1353.3;1430;3409;3419.1;3795;2425;12.9;367;27.894;10045031;10047424;10048776
E05;EXTRA_05_DM_PREEMPTIVO_80MHz_UNICORE_SLICING_OFF.txt;29;10.003;DM;NAV_PLAN;3;1;33.333;4;20190.0;60546;1117;22512.3;63393;3007;631.3;1734;0.392;8087398;8088511;8088515
E05;EXTRA_05_DM_PREEMPTIVO_80MHz_UNICORE_SLICING_OFF.txt;30;10.003;DM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0;0
E05;EXTRA_05_DM_PREEMPTIVO_80MHz_UNICORE_SLICING_OFF.txt;40;15.003;DM;FUS_IMU;3000;0;0.0;2027;2061.0;2402;1683;1722.3;2151;5;338.7;344;42.828;15045374;15045163;15047525
E05;EXTRA_05_DM_PREEMPTIVO_80MHz_UNICORE_SLICING_OFF.txt;41;15.003;DM;CTRL_ATT;3000;0;0.0;1352;1353.6;1430;3409;3445.6;3803;2433;64.6;375;27.893;15045163;15047555;15048908
E05;EXTRA_05_DM_PREEMPTIVO_80MHz_UNICORE_SLICING_OFF.txt;42;15.003;DM;NAV_PLAN;7;3;42.857;4;28004.4;70115;1117;30281.1;73472;3357;977.6;2735;0.769;14006050;14008874;14008878
E05;EXTRA_05_DM_PREEMPTIVO_80MHz_UNICORE_SLICING_OFF.txt;43;15.003;DM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0;0
E05;EXTRA_05_DM_PREEMPTIVO_80MHz_UNICORE_SLICING_OFF.txt;51;20.003;DM;FUS_IMU;4000;0;0.0;2027;2071.4;2402;1683;1732.6;2162;5;338.8;344;42.614;20045374;20045031;20047061
E05;EXTRA_05_DM_PREEMPTIVO_80MHz_UNICORE_SLICING_OFF.txt;52;20.003;DM;CTRL_ATT;4000;0;0.0;1352;1353.7;1430;3409;3456.1;3803;2433;84.9;375;27.895;20045031;20047092;20048444
E05;EXTRA_05_DM_PREEMPTIVO_80MHz_UNICORE_SLICING_OFF.txt;53;20.003;DM;NAV_PLAN;10;5;50.0;4;32226.0;70115;162;33900.9;73472;3357;960.2;2735;0.727;18444661;18444726;18509609
E05;EXTRA_05_DM_PREEMPTIVO_80MHz_UNICORE_SLICING_OFF.txt;54;20.003;DM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0;0
E05;EXTRA_05_DM_PREEMPTIVO_80MHz_UNICORE_SLICING_OFF.txt;60;25.003;DM;FUS_IMU;5000;0;0.0;2027;2062.8;2402;1683;1723.9;2162;5;338.9;344;41.126;25045374;25045031;25047061
E05;EXTRA_05_DM_PREEMPTIVO_80MHz_UNICORE_SLICING_OFF.txt;61;25.003;DM;CTRL_ATT;5000;0;0.0;1352;1353.6;1430;3409;3447.3;3803;2433;68.3;375;27.874;25045031;25047091;25048444
E05;EXTRA_05_DM_PREEMPTIVO_80MHz_UNICORE_SLICING_OFF.txt;62;25.003;DM;NAV_PLAN;11;5;45.455;4;29296.7;70115;162;30892.2;73472;3357;939.8;2735;0.041;22607710;22608511;22608515
E05;EXTRA_05_DM_PREEMPTIVO_80MHz_UNICORE_SLICING_OFF.txt;63;25.003;DM;FAIL_SAFE;1;1;100.0;15466;15466.0;15466;18983;18983.0;18983;3517;0.0;0;0.09;24630003;24633520;24648986
E05;EXTRA_05_DM_PREEMPTIVO_80MHz_UNICORE_SLICING_OFF.txt;67;30.003;DM;FUS_IMU;6000;0;0.0;2027;2057.0;2402;1682;1718.1;2162;5;338.9;345;41.125;30045374;30045031;30047061
E05;EXTRA_05_DM_PREEMPTIVO_80MHz_UNICORE_SLICING_OFF.txt;68;30.003;DM;CTRL_ATT;6000;0;0.0;1352;1353.5;1430;3409;3441.5;3803;2433;57.3;375;27.873;30045031;30047092;30048444
E05;EXTRA_05_DM_PREEMPTIVO_80MHz_UNICORE_SLICING_OFF.txt;69;30.003;DM;NAV_PLAN;12;5;41.667;4;26855.7;70115;30;28320.3;73472;3357;926.1;2735;0.034;25759887;25759913;25759917
E05;EXTRA_05_DM_PREEMPTIVO_80MHz_UNICORE_SLICING_OFF.txt;70;30.003;DM;FAIL_SAFE;1;1;100.0;15466;15466.0;15466;18983;18983.0;18983;3517;0.0;0;0.0;24630003;24633520;24648986
E05;EXTRA_05_DM_PREEMPTIVO_80MHz_UNICORE_SLICING_OFF.txt;72;35.003;DM;FUS_IMU;7000;0;0.0;2027;2052.9;2402;1682;1714.0;2162;5;338.9;345;41.116;35045374;35045031;35047061
E05;EXTRA_05_DM_PREEMPTIVO_80MHz_UNICORE_SLICING_OFF.txt;73;35.003;DM;CTRL_ATT;7000;0;0.0;1352;1353.5;1430;3409;3437.3;3803;2433;49.3;375;27.866;35045031;35047092;35048444
E05;EXTRA_05_DM_PREEMPTIVO_80MHz_UNICORE_SLICING_OFF.txt;74;35.003;DM;NAV_PLAN;12;5;41.667;4;26855.7;70115;30;28320.3;73472;3357;926.1;2735;0.0;25759887;25759913;25759917
E05;EXTRA_05_DM_PREEMPTIVO_80MHz_UNICORE_SLICING_OFF.txt;75;35.003;DM;FAIL_SAFE;1;1;100.0;15466;15466.0;15466;18983;18983.0;18983;3517;0.0;0;0.0;24630003;24633520;24648986
E06;EXTRA_06_DM_PREEMPTIVO_240MHz_UNICORE_SLICING_OFF.txt;18;5.001;DM;FUS_IMU;1000;0;0.0;668;668.6;763;485;485.8;763;0;182.8;183;13.588;5044758;5044576;5045244
E06;EXTRA_06_DM_PREEMPTIVO_240MHz_UNICORE_SLICING_OFF.txt;19;5.001;DM;CTRL_ATT;1000;0;0.0;450;451.4;510;1129;1131.9;1403;893;2.4;210;9.308;5044576;5045255;5045705
E06;EXTRA_06_DM_PREEMPTIVO_240MHz_UNICORE_SLICING_OFF.txt;20;5.001;DM;NAV_PLAN;2;0;0.0;22;3293.5;6565;86;3330.0;6574;64;27.5;55;0.192;3821188;3821197;3827762
E06;EXTRA_06_DM_PREEMPTIVO_240MHz_UNICORE_SLICING_OFF.txt;21;5.001;DM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.002;0;0;0
E06;EXTRA_06_DM_PREEMPTIVO_240MHz_UNICORE_SLICING_OFF.txt;29;10.001;DM;FUS_IMU;2000;0;0.0;668;673.9;790;485;491.0;763;0;182.9;183;13.795;10044758;10044576;10045355
E06;EXTRA_06_DM_PREEMPTIVO_240MHz_UNICORE_SLICING_OFF.txt;30;10.001;DM;CTRL_ATT;2000;0;0.0;450;451.4;510;1129;1137.0;1403;893;12.5;210;9.308;10044576;10045365;10045816
E06;EXTRA_06_DM_PREEMPTIVO_240MHz_UNICORE_SLICING_OFF.txt;31;10.001;DM;NAV_PLAN;4;0;0.0;1;3274.8;6565;86;3468.8;6574;679;345.0;670;0.19;9551379;9551403;9557914
E06;EXTRA_06_DM_PREEMPTIVO_240MHz_UNICORE_SLICING_OFF.txt;32;10.001;DM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0;0
E06;EXTRA_06_DM_PREEMPTIVO_240MHz_UNICORE_SLICING_OFF.txt;44;15.001;DM;FUS_IMU;3000;0;0.0;668;681.8;797;485;498.8;763;0;182.9;183;14.149;15044758;15044576;15045355
E06;EXTRA_06_DM_PREEMPTIVO_240MHz_UNICORE_SLICING_OFF.txt;45;15.001;DM;CTRL_ATT;3000;0;0.0;450;451.5;510;1129;1144.7;1403;893;27.5;210;9.31;15044576;15045365;15045816
E06;EXTRA_06_DM_PREEMPTIVO_240MHz_UNICORE_SLICING_OFF.txt;46;15.001;DM;NAV_PLAN;9;0;0.0;1;3101.3;7434;11;3322.7;7985;679;408.7;670;0.45;13761144;13761158;13761159
E06;EXTRA_06_DM_PREEMPTIVO_240MHz_UNICORE_SLICING_OFF.txt;47;15.001;DM;FAIL_SAFE;0;0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0;0
E06;EXTRA_06_DM_PREEMPTIVO_240MHz_UNICORE_SLICING_OFF.txt;57;20.001;DM;FUS_IMU;4000;0;0.0;668;682.9;797;485;499.9;763;0;182.9;183;13.933;20044758;20044576;20045244
E06;EXTRA_06_DM_PREEMPTIVO_240MHz_UNICORE_SLICING_OFF.txt;58;20.001;DM;CTRL_ATT;4000;0;0.0;450;451.5;510;1129;1145.7;1403;893;29.7;210;9.306;20044576;20045255;20045706
